x,y,distance
9429.19531485979,892.9281685702321,1679.6024851711718
9428.301036529017,893.0710126898003,1679.672222222222
9318.877174371375,910.4216665934354,1699.35
9290.228067536487,915.1341175790919,1703.4984361555626
9061.85612559584,953.1484864366131,1722.55
9005.69013366114,962.4433575428591,1728.2880973279562
8951.119988769651,971.3216768443398,1737.3277777777778
8889.618669873273,981.1525108665852,1749.3277777777778
8861.451551217444,985.7506811694087,1752.1258460401493
8545.632902975063,1037.6985533332897,1773.541173915879
8543.126945780847,1038.1095283949553,1773.7722222222224
8446.545427909341,1053.7078133784896,1792.3722222222223
8377.35455679075,1064.8904308975978,1801.6438490473884
8195.753940329732,1094.4874197148768,1814.4611111111112
8096.118342529774,1110.750999888341,1822.2206875903898
7995.63151533674,1127.1583188894679,1839.8833333333334
7922.568661225066,1139.0442520703389,1847.7685491509333
7635.076304090683,1185.8325475011052,1865.6505731378447
7592.122990791787,1192.869115880282,1869.0833333333335
7392.361754823162,1226.3004060293786,1901.8761276943737
7328.69612185169,1236.7383387440716,1908.6833333333336
7212.555930645047,1255.5213846513989,1920.175193900438
7015.140133777389,1286.7143830181428,1940.276826350153
6979.122869772029,1292.5628055228083,1942.127777777778
6799.767067864855,1321.8490166356341,1950.389979906772
6674.721452259394,1342.291165839604,1962.3944444444448
6632.473529433553,1349.214542377609,1979.2538661822928
6632.000400073325,1349.2919740737884,1979.3388888888892
6364.807476290055,1392.9531224052062,2006.716666666667
6312.542002001456,1401.4526295838348,2011.6999066859407
6159.904013000661,1426.3251910480856,2027.286534612128
6124.52580603695,1432.220747359954,2030.8277777777778
6074.113980101319,1440.6454653167514,2035.8445565432535
5953.695715695349,1460.38175006883,2048.1611111111115
5903.692370233313,1468.4748542787377,2053.2916320928075
5732.285952612297,1496.130595063057,2070.6479757227507
5644.457725712903,1510.5956285695258,2079.473888888889
5577.504699927809,1521.640667924986,2086.3827985351227
5511.953435134837,1532.3528974398384,2093.473888888889
5403.955018623101,1549.9339201069838,2103.9973324492685
5309.823599701277,1565.3430099895397,2111.029444444445
5057.840463766696,1606.6940726486462,2128.6781983847154
4991.390284083958,1617.560821361417,2135.8511111111115
4857.122947284668,1639.3357419884135,2158.7804958253
4778.579484276807,1652.094582681472,2167.8511111111115
4628.736876304953,1676.5188092099606,2182.0733333333333
4575.886733023693,1685.196310979157,2187.236793327068
4417.977408902501,1711.1702470610976,2203.38400612248
4417.099785218415,1711.3122797842318,2203.4733333333334
4312.434139629926,1728.1000524721649,2214.0237201333484
4169.18610415203,1751.4701852333696,2228.517777777778
4100.189145154096,1762.770822869645,2235.4899447973503
4027.4255497120726,1774.6402014026246,2242.8288888888887
3887.9441506782655,1797.4415932671247,2256.9466827214083
3814.5139379444263,1809.622644824352,2264.428888888889
3727.8915628733835,1824.0530407467438,2273.27017257838
3514.488112466874,1859.5349707195692,2294.943011568598
3458.692548669462,1868.972188698218,2300.54
3336.478255617116,1890.0880534499358,2312.906169018944
3316.577944587068,1893.6168965129982,2314.9844444444448
3193.861992324109,1915.7122889378438,2327.4741822049637
3128.5877709499996,1927.342095318132,2333.0955555555556
2850.3694894284276,1976.1158007962124,2354.895555555556
2818.7265536490377,1981.5712492246698,2358.25610082449
2700.976914074767,2001.5225862908314,2376.695555555556
2675.2991307806856,2006.0370287818985,2380.152506634459
2495.9571698225814,2038.3860788406225,2398.3771227671564
2383.4931401162758,2058.3915861539845,2409.4955555555557
2280.0631593770468,2076.475135717151,2420.242301527472
2212.217386794174,2088.162492813778,2427.7177777777774
2091.510632286499,2109.230967682897,2440.326753683181
2026.4006498678411,2121.045751622665,2445.9955555555553
1744.0068920087588,2173.869582248657,2467.7462913942827
1741.7970083913563,2174.2867558494286,2467.9288888888887
1578.8795015596638,2205.1959771551396,2482.5511111111105
1369.161668376032,2243.841421725199,2506.1909209384385
1353.93171037933,2246.424486836451,2508.1399999999994
1234.0879783921341,2264.82923085929,2524.973333333333
1127.141711819179,2280.370049241423,2537.8929297159243
1057.201333953806,2290.987791666188,2544.4177777777772
1018.6440192875668,2296.77891011949,2547.8556439372387
865.8894634220934,2316.553784641013,2561.4000386874604
837.9730347041132,2319.1288704789445,2563.517777777777
723.2054947430183,2327.185094707873,2571.428888888888
687.0660427582912,2328.685735106492,2574.0428216572973
634.6258972000093,2329.1518611881293,2578.3622222222216
577.831163571107,2325.3025208804565,2584.806666666666
550.0065211506262,2322.796122498009,2588.3323273409164
517.6951324573052,2319.820248010968,2592.8733333333325
479.9263053164922,2314.957865491391,2598.8433333333323
447.06557030435573,2307.691135279685,2602.0900362224584
376.87868825521247,2288.8451365657243,2607.109999999999
371.46610281307204,2287.252923150579,2607.565154965908
334.08709130772183,2273.896707978759,2612.6433333333325
320.196614104749,2267.0430362734305,2614.8153968098795
272.5368767272314,2239.9169911073313,2620.2644444444436
269.5051512424162,2237.796231441505,2620.6218263684973
235.4388533166133,2206.4037586871896,2625.1875621947556
227.96476896083888,2196.962463064089,2626.3001899380747
219.63897858748027,2184.7842131349507,2627.8199999999993
210.6972841492329,2162.439514634372,2630.37847555919
208.5626554262923,2149.0751076544875,2631.5422222222214
209.27185721708253,2087.550094714546,2636.208888888888
209.99067024507113,2080.065363975379,2636.9834807297652
219.54372425545108,2043.163613893916,2642.9861468211334
219.70940319136943,2042.7064896116487,2643.0533333333324
237.93823390505423,1994.7236264143958,2648.6533333333323
245.83370158964098,1974.6885301643738,2650.620109004834
260.0383339437618,1939.2217827992652,2653.8755555555545
273.28213485450993,1905.4022868594866,2657.2616274835427
286.6561974576879,1867.5210062999292,2662.119999999999
293.25888800230337,1843.9374242657077,2665.022643478156
301.9055960948114,1803.1468082869683,2669.3199999999993
303.44704917166285,1791.9162615337275,2670.473732476497
304.30392619628054,1732.5134550358732,2676.6533333333323
297.46669590840736,1693.3808091582162,2680.813144812634
292.23058291319126,1675.8765411190368,2682.708888888888
278.69105457208957,1644.3759594756598,2686.2250684601754
243.73657592318708,1596.3581140468605,2692.219999999999
235.81616394346742,1588.0754820923933,2693.3605896004897
197.97417693576668,1555.1982833501431,2698.275555555554
178.2286425713503,1540.3504636825912,2700.675900541267
146.53874205859384,1518.5158534160532,2704.4875179509672
145.99491064337175,1518.1667309303566,2704.553333333332
59.52355496078805,1470.6790766189713,2715.2123857526153
8.137499387787479,1445.371502799095,2721.356940764976
-15.396031449297809,1434.5205884392253,2723.764444444443
-53.907793290680445,1417.16899127187,2727.639347389503
-99.63598552715649,1396.326794789762,2733.364444444443
-119.71866880353026,1387.2870792809651,2735.853041396935
-212.06227233472035,1346.6341717973128,2745.9442154605836
-247.13131084556352,1331.2210815009132,2749.864444444443
-296.8747101971466,1309.3400652410205,2755.6211039276327
-367.6981279970749,1278.0562944186197,2763.7866666666655
-376.9367574721788,1273.8990073260752,2764.7163934392647
-548.5039074303522,1194.238796988966,2778.5644444444433
-612.1417792192249,1162.3615797738335,2783.6985505032144
-649.1097906908429,1142.8281458144877,2787.008888888888
-768.0791335884941,1073.594640985496,2800.608888888888
-798.396628358005,1055.3936819152225,2805.157525950772
-869.0088481549924,1012.6375002657301,2819.483055555555
-928.805246378735,971.473527328119,2828.0016093956738
-1075.7627933151184,863.9898147885054,2841.683055555555
-1110.371594720508,837.9158201381783,2845.4774439700072
-1177.5709460314058,784.6328675783238,2857.0163888888883
-1245.418844941352,722.7149511840393,2867.460200311771
-1246.0111305852752,722.1626826192189,2867.52611111111
-1388.2370680865251,587.5475212059762,2880.8594444444434
-1399.4129804374822,576.7567166345643,2882.1375584780794
-1484.6473877886258,488.72364288665216,2899.914999999999
-1503.1200307396027,468.09739711877927,2904.0178211448365
-1659.0885902191546,287.2665135455537,2928.105036732556
-1660.1185214440816,285.97734263832336,2928.248333333332
-1720.3299360383737,208.43442894638304,2936.795194820488
-1738.548635136903,184.34287388182022,2939.7594444444435
-1799.2623804089114,100.6929598293721,2951.448333333332
-1806.1962841602958,90.73578723712235,2952.773861888051
-1880.607827958511,-20.335636685425612,2966.2816666666654
-1912.0538108622038,-69.07404988360936,2972.0449934979233
-1975.3837432908238,-170.61379411505027,2984.1787935042757
-1991.802471809635,-197.8709250831886,2987.3594444444434
-2053.872048950903,-303.1613511752054,2999.537222222221
-2060.6744698054545,-314.61203011329604,3000.914764199044
-2131.2477570991923,-432.66037241658944,3014.694199465551
-2132.6671318363055,-435.0695420227452,3014.92611111111
-2264.417730706305,-662.3989531367207,3033.592777777776
-2272.163602196012,-675.8243594719285,3034.9271034093313
-2374.895461699916,-853.36073614688,3062.0135131852317
-2390.5116607837053,-880.1870247856409,3065.3705555555543
-2520.9714326932576,-1103.964310989853,3087.8483333333315
-2529.253723222271,-1118.1880895297888,3089.3047321966105
-2656.1195989788007,-1336.505550310368,3113.9816666666648
-2693.6361146911145,-1401.029793270563,3122.0810461847595
-2773.3458109813378,-1537.8026887381782,3140.5594444444428
-2851.87652591253,-1672.6342340598799,3158.809641207039
-2926.8638407611015,-1801.7289697712197,3174.1149999999984
-2936.008796496481,-1817.443629633471,3175.631818498159
-3021.0775551624874,-1963.408752081264,3187.62611111111
-3063.8295215230987,-2036.9746348552158,3194.249438249618
-3132.244296992754,-2156.288961001053,3211.5038888888876
-3165.57657327399,-2214.3373633525002,3221.7110518526106
-3191.6669316100933,-2259.2117311234465,3228.670555555554
-3281.9042432663864,-2416.793998586746,3245.8927777777767
-3293.687513342952,-2437.9812477639607,3247.447857178615
-3428.173567388698,-2683.057769012335,3263.0522208371804
-3429.372266763493,-2685.253843928592,3263.22611111111
-3492.136716177863,-2801.1769981793386,3280.670555555554
-3538.9052642587744,-2901.6063707197663,3299.7916245130073
-3593.8975128886614,-3018.6009857468725,3308.759444444443
-3664.937234673131,-3171.59330083579,3319.2310463703798
-3719.593764331462,-3294.6263595129317,3329.8927777777767
-3766.909807757417,-3410.757953445966,3343.937777777777
-3801.2883585537174,-3498.232813167812,3356.281639514795
-3832.9493103863806,-3579.7476131540943,3368.826666666666
-3878.063761758354,-3701.7751584640228,3386.6933333333327
-3888.2134254125326,-3730.8613426984575,3390.1705280600713
-3938.5744215904233,-3882.9164973758657,3406.183103396343
-3954.595614444262,-3936.348183769377,3411.7377777777774
-3987.432069721,-4055.0151034688515,3424.1082898783616
-4038.5668108499062,-4252.01100952734,3444.037777777777
-4055.0130863523027,-4316.726406608551,3451.0522555228417
-4094.3104677564024,-4473.9387337803755,3467.346945607549
-4100.6696860975,-4500.07855579948,3469.2377777777774
-4173.718794378647,-4806.784520388911,3487.15638082822
-4219.9200112580975,-5015.679456274442,3505.3488888888883
-4242.621671580598,-5134.187350803058,3523.459999999999
-4248.612268381551,-5165.235308575764,3528.446010607658
-4267.51787582164,-5261.862425786294,3543.7933333333326
-4272.147917260058,-5285.143912236501,3546.8600104510347
-4322.208900473331,-5531.879053588681,3571.0933333333323
-4327.623430051569,-5557.92123438869,3573.652963396561
-4349.1121093555585,-5660.630616475081,3584.426666666666
-4357.013248373858,-5702.216898145377,3588.1138054163503
-4368.0864801024445,-5766.110430987793,3593.0834244433195
-4376.9283884204515,-5834.764251142606,3599.293333333332
-4380.50383713287,-5914.521378172895,3608.6932575601704
-4379.741894989956,-5949.475551750673,3613.4933333333324
-4370.494132618575,-6000.083085820279,3619.1753254708638
-4297.914824818036,-6192.4304389068375,3631.7155555555546
-4291.4505524383385,-6206.493144761917,3632.7015486883615
-4155.473287733451,-6379.423046571206,3654.6933333333322
-4134.316944727793,-6395.072118478152,3657.626625600129
-3962.6894145709152,-6498.845867048058,3678.462303220444
-3961.9747733576905,-6499.200896812974,3678.559999999999
-3854.0374611265865,-6533.808782979132,3694.1155555555547
-3810.922070697153,-6536.057066081456,3697.9506714609747
-3672.356796803475,-6532.948228554342,3707.987111772878
-3671.818917462897,-6532.9208659547685,3708.037777777777
-3573.412158282242,-6512.455339350946,3722.46084121905
-3523.4762767632624,-6492.0935893434535,3726.737777777777
-3348.114699617007,-6413.834575213842,3739.525709533228
-3329.5536613146505,-6404.51998225008,3741.826666666666
-3273.4381500883483,-6365.127153289726,3756.262830603865
-3254.011840768491,-6350.423301917369,3759.7822222222217
-3184.6773970483396,-6296.284351533016,3768.9377777777772
-3142.4466977442303,-6255.718563988983,3773.458206271348
-3019.8614490709315,-6116.819603450816,3785.3488888888883
-3010.522710482692,-6105.5284791464155,3786.480405053858
-2943.8811380347247,-6012.6035767483445,3802.166388888888
-2920.712322871324,-5952.609892058071,3811.8988385204366
-2891.609460746256,-5860.691130001142,3821.9613888888885
-2888.953319852084,-5850.544394816231,3823.0914421002644
-2873.693297949901,-5672.184837372441,3840.9105100213974
-2874.680217955097,-5648.394365168791,3842.316944444444
-2888.4839835020994,-5444.323785328036,3852.5836111111103
-2889.9945885023035,-5424.248821581418,3853.8176766180673
-2900.7415416080626,-5225.089330220994,3881.7825595468526
-2900.720685990763,-5223.849509798651,3881.9169444444433
-2897.299212742026,-5048.813550909206,3896.6538885242558
-2897.6032608035216,-4999.145309564959,3900.8169444444434
-2905.4476010556755,-4821.120465009806,3917.4836111111103
-2909.5398969403045,-4760.559902796372,3924.372238437253
-2912.062392388039,-4727.522004079747,3928.6391666666664
-2923.6640952933208,-4607.799763744659,3945.7058333333325
-2932.5041122731354,-4520.90672669777,3952.7552715336515
-2954.08154642333,-4306.3946889574745,3965.78296710697
-2954.286442092547,-4304.33090270189,3965.9280555555547
-2968.4384224940372,-4155.262522425798,3983.3947222222214
-2976.4416798838624,-4068.9524368177467,3998.061388888888
-2977.450139424485,-4058.6894026571085,3999.316542924239
-2992.7786434173686,-3896.8931203594607,4015.772634477012
-2994.860017310673,-3867.812750989106,4018.7724927876893
-3002.47276120729,-3719.9235899792175,4030.939166666666
-3005.4093570817045,-3569.5251485781637,4042.9836111111103
-3005.185763077217,-3555.8666354909883,4044.340600582457
-2992.807835296831,-3429.498470281897,4061.116944444444
-2988.6555268570755,-3407.745903348232,4063.9979876844077
-2947.822384369843,-3241.8238595676544,4082.428055555555
-2925.9438719165432,-3170.248012126816,4089.945355493891
-2884.624602170827,-3053.2962359638145,4102.2747115316015
-2853.797581425593,-2974.139718708301,4110.128055555555
-2800.4806307679087,-2847.231330920075,4122.439166666666
-2781.24561431445,-2804.5658902683385,4127.000885675733
-2736.785551230953,-2713.0270381559135,4137.939166666666
-2705.5698316005864,-2652.108762161306,4145.535653413686
-2671.7728913340934,-2587.1344271952075,4153.439166666666
-2622.769665124981,-2505.5033992593576,4162.584941261907
-2550.3313935453302,-2408.0667367142314,4172.039166666666
-2420.391361673081,-2259.6253353904335,4187.374101929709
-2379.900843277595,-2221.0661580673354,4193.739166666665
-2285.2299488262584,-2156.5894558277746,4210.732805594967
-2273.7595898481786,-2149.585789226952,4212.339166666666
-2161.774470628302,-2085.0650201228077,4225.712974382956
-2069.857737181835,-2040.3762242628543,4235.805833333332
-1986.9353410960439,-2005.4956869321727,4243.646803276801
-1954.7313791367785,-1992.8442923750301,4246.294722222221
-1792.888201922142,-1934.2074958852925,4257.961388888887
-1747.3891149073245,-1918.5784532052364,4262.328087355185
-1715.5339039211683,-1908.1457459204755,4266.761388888887
-1669.9936800876833,-1896.808136967784,4276.498780550523
-1669.6704846349091,-1896.7351483855714,4276.545555555554
-1546.6024959188128,-1870.989235569702,4288.8727316404365
-1545.714308375378,-1870.8337960287013,4288.956388888887
-1464.3425078857988,-1859.5308600823837,4296.88089888425
-1463.5672160306963,-1859.4517632300604,4296.956388888887
-1404.2121536390648,-1855.020815940441,4302.6514679094425
-1375.5490251723397,-1853.8304012287535,4305.423055555554
-1342.5760471063177,-1853.2915468798683,4308.721759964273
-1298.8591647270744,-1854.318814168656,4313.3563888888875
-1254.6998318362737,-1862.1668378504721,4317.636568654791
-1171.6314059400513,-1896.9280850818823,4324.156388888888
-1153.1576833661338,-1908.2340939448836,4325.842256725079
-1103.3413834421262,-1962.6958073186063,4333.134166666665
-1090.4322234091912,-1987.5468714349577,4335.8805441978875
-1064.5064524266222,-2053.7168330097425,4342.111944444443
-1050.5928797395832,-2098.311607231035,4346.819414662157
-1040.4475458600118,-2141.0361756701805,4353.111944444443
-1034.6996936054693,-2181.442616344985,4359.611944444443
-1034.1533841742141,-2185.785849071455,4360.218065003908
-1028.2001139892297,-2239.666930463941,4366.556388888887
-1025.823080123599,-2267.5819738844575,4368.646509275475
-1017.085363602434,-2386.5985750837,4375.489722222221
-1016.3986141713908,-2395.89479257969,4376.160584841102
-1003.2598086569428,-2480.4924867035975,4390.589722222221
-996.1959400103387,-2498.952310290638,4393.069562537639
-971.1063140166001,-2560.4779601513064,4399.145277777777
-964.5775462427646,-2574.61126333361,4400.776665930019
-947.2031115212764,-2604.0413332979974,4405.081907824812
-872.9436468747733,-2684.8185200547637,4412.923055555554
-802.1131178601361,-2753.1114300290665,4419.682642754091
-801.4075637783545,-2753.768324303972,4419.767499999998
-713.7231707731877,-2816.729173261332,4436.392612819141
-713.4243499449757,-2816.894819438655,4436.434166666665
-655.9335301678483,-2846.9971479821993,4443.100833333332
-648.9638012811347,-2849.989120089187,4443.85401376652
-595.0349128335172,-2867.8965205371705,4449.728054121178
-594.3056854477732,-2868.0956718901143,4449.811944444444
-496.4184466827553,-2881.6286610826965,4461.556388888887
-434.63262443460246,-2879.2149071886056,4465.69532527992
-303.36538248033304,-2869.2694967033963,4472.510855124951
-290.16095698311545,-2868.1963695100894,4473.456388888887
-248.84994803767503,-2864.7194934520344,4480.434166666665
-216.007707504591,-2857.927688080755,4487.692768325926
-151.22858164809125,-2844.787710906275,4493.423055555554
-17.828215419782097,-2812.8290304842462,4502.73159975479
72.58684390366771,-2773.9954399077947,4512.08972222222
126.48187376909752,-2738.642790801286,4520.139689531801
151.40212530922014,-2719.835139137393,4524.611944444442
209.4460714675746,-2662.0729409891833,4535.916889657534
215.0409520560686,-2655.4220692018316,4536.823055555553
247.62765282179203,-2613.708006943004,4541.885543149857
